SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
1.0000230261160268,0.0,0.0,0.0,0.0,184.0,0.0010901504606168032,0.8114907995313869
1.0000317761791353,0.0,0.0,0.0,0.0,184.0,0.0010806255599026587,0.8124313534621265
1.0000405263188057,0.0,0.0,0.0,0.0,184.0,0.0010704715193011396,0.8134051472993635
1.0000492765350386,0.0,0.0,0.0,0.0,184.0,0.0010597172627457663,0.8144116203923216
1.0000580268278347,0.0,0.0,0.0,0.0,184.0,0.0010483932555594908,0.8154501865088017
1.0000667771971945,0.0,0.0,0.0,0.0,184.0,0.0010365314472951886,0.8165202372257643
1.000075527643119,0.0,0.0,0.0,0.0,184.0,0.00102416520251923,0.8176211431160947
1.0000842781656087,0.0,0.0,0.0,0.0,184.0,0.0010113291062431675,0.8187522482612476
1.000093028764664,0.0,0.0,0.0,0.0,184.0,0.0009980588978141642,0.819912878416888
1.0001017794402862,0.0,0.0,0.0,0.0,184.0,0.000984391363166289,0.8211023371599327
1.0001105301924753,0.0,0.0,0.0,0.0,184.0,0.0009703641921607666,0.8223199061164024
1.0001192810212325,0.0,0.0,0.0,0.0,184.0,0.0009560158209330577,0.8235648491904901
1.000128031926558,0.0,0.0,0.0,0.0,184.0,0.0009413853900768138,0.8248364080620704
1.0001367829084529,0.0,0.0,0.0,0.0,184.0,0.0009265125507849997,0.8261338086528663
1.0001455339669176,0.0,0.0,0.0,0.0,184.0,0.0009114373710220322,0.8274562562374655
1.000154285101953,0.0,0.0,0.0,0.0,184.0,0.0008962001732983991,0.8288029397833369
1.0001630363135594,0.0,0.0,0.0,0.0,184.0,0.0008808414683096444,0.8301730304004753
1.0001717876017377,0.0,0.0,0.0,0.0,184.0,0.0008654017601357582,0.8315656842553205
1.0001805389664886,0.0,0.0,0.0,0.0,184.0,0.0008499214726098637,0.8329800417411155
1.000189290407813,0.0,0.0,0.0,0.0,184.0,0.0008344407908476397,0.8344152273080495
1.0001980419257108,0.0,0.0,0.0,0.0,184.0,0.000818999558242971,0.8358703522801273
1.0002067935201835,0.0,0.0,0.0,0.0,184.0,0.000803637139132021,0.8373445142754641
1.0002155451912313,0.0,0.0,0.0,0.0,184.0,0.0007883923178012164,0.8388367982709699
1.0002242969388553,0.0,0.0,0.0,0.0,184.0,0.0007733031587895083,0.8403462775769297
1.0002330487630555,0.0,0.0,0.0,0.0,184.0,0.0007584069073372358,0.8418720142578748
1.0002418006638332,0.0,0.0,0.0,0.0,184.0,0.0007437399175701051,0.8434130586138981
1.000250552641189,0.0,0.0,0.0,0.0,184.0,0.0007293374378542482,0.844968452871831
1.000259304695123,0.0,0.0,0.0,0.0,184.0,0.0007152336429908549,0.846537229442806
1.0002680568256364,0.0,0.0,0.0,0.0,184.0,0.0007014614204915972,0.8481184129904118
1.0002768090327296,0.0,0.0,0.0,0.0,184.0,0.0006880523658617895,0.8497110204886865
1.0002855613164037,0.0,0.0,0.0,0.0,184.0,0.0006750366376034409,0.8513140624922348
1.0002943136766589,0.0,0.0,0.0,0.0,184.0,0.0006624428824883523,0.852926543270069
1.000303066113496,0.0,0.0,0.0,0.0,184.0,0.0006502981772665608,0.8545474618171867
1.0003118186269158,0.0,0.0,0.0,0.0,184.0,0.0006386279556955226,0.8561758133878542
1.0003205712169188,0.0,0.0,0.0,0.0,184.0,0.0006274559098352257,0.8578105902479409
1.0003293238835056,0.0,0.0,0.0,0.0,184.0,0.000616803940923337,0.8594507800048458
1.0003380766266774,0.0,0.0,0.0,0.0,184.0,0.0006066921413138284,0.8610953698578425
1.0003468294464342,0.0,0.0,0.0,0.0,184.0,0.0005971387073329115,0.8627433454460822
1.000355582342777,0.0,0.0,0.0,0.0,184.0,0.0005881598710126106,0.8643936922421108
1.0003643353157066,0.0,0.0,0.0,0.0,184.0,0.0005797699544858461,0.86604539524172
1.0003730883652233,0.0,0.0,0.0,0.0,184.0,0.0005719812278988291,0.8676974419107768
1.0003818414913281,0.0,0.0,0.0,0.0,184.0,0.0005648039730682642,0.8693488200187992
1.0003905946940215,0.0,0.0,0.0,0.0,184.0,0.0005582464312235952,0.8709985218379949
1.0003993479733042,0.0,0.0,0.0,0.0,184.0,0.0005523147900159921,0.872645540834141
1.000408101329177,0.0,0.0,0.0,0.0,184.0,0.0005470131770050863,0.8742888783067643
1.0004168547616403,0.0,0.0,0.0,0.0,184.0,0.0005423436766508889,0.8759275361518787
1.000425608270695,0.0,0.0,0.0,0.0,184.0,0.0005383063386001101,0.8775605261181735
1.0004343618563416,0.0,0.0,0.0,0.0,184.0,0.0005348991945071104,0.8791868628960609
1.000443115518581,0.0,0.0,0.0,0.0,184.0,0.0005321182375315111,0.8808055714363228
1.0004518692574136,0.0,0.0,0.0,0.0,184.0,0.0005299575243108523,0.8824156831511527
1.0004606230728403,0.0,0.0,0.0,0.0,184.0,0.000528409136396087,0.8840162381812355
